"original_name","processed_name"
"リルテック錠５０","りるてっく錠５０"
"リレンザ","りれんざ"
"リンゲル液","りんげる液"
"リンコシンカプセル２５０ｍｇ","りんこしんかぷせる２５０ｍｇ"
"リンコシン注射液１．５ｇ","りんこしん注射液１．５ｇ"
"リンコシン注射液１ｇ","りんこしん注射液１ｇ"
"リンコシン注射液３００ｍｇ","りんこしん注射液３００ｍｇ"
"リンコシン注射液６００ｍｇ","りんこしん注射液６００ｍｇ"
"リンコマイシン塩酸塩注射液３００ｍｇ","りんこまいしん塩酸塩注射液３００ｍｇ"
"リンコマイシン塩酸塩注射液６００ｍｇ","りんこまいしん塩酸塩注射液６００ｍｇ"
"リンスパッド点滴静注用１０００ｍｇ","りんすぱっど点滴静注用１０００ｍｇ"
"リンゼス錠０．２５ｍｇ","りんぜす錠０．２５ｍｇ"
"リンデロン-ＤＰクリーム","りんでろん-ｄｐくりーむ"
"リンデロン-ＤＰゾル","りんでろん-ｄｐぞる"
"リンデロン-ＤＰ軟膏","りんでろん-ｄｐ軟膏"
"リンデロン-Ｖクリーム０．１２％","りんでろん-ｖくりーむ０．１２％"
"リンデロン-Ｖローション","りんでろん-ｖろーしょん"
"リンデロン-Ｖ軟膏０．１２％","りんでろん-ｖ軟膏０．１２％"
"リンデロン-ＶＧクリーム０．１２％","りんでろん-ｖｇくりーむ０．１２％"
"リンデロン-ＶＧローション","りんでろん-ｖｇろーしょん"
"リンデロン-ＶＧ軟膏０．１２％","りんでろん-ｖｇ軟膏０．１２％"
"リンデロンシロップ０．０１％","りんでろんしろっぷ０．０１％"
"リンデロン坐剤０．５ｍｇ","りんでろん坐剤０．５ｍｇ"
"リンデロン坐剤１．０ｍｇ","りんでろん坐剤１．０ｍｇ"
"リンデロン懸濁注","りんでろん懸濁注"
"リンデロン散０．１％","りんでろん散０．１％"
"リンデロン注１００ｍｇ（２％）","りんでろん注１００ｍｇ（２％）"
"リンデロン注２０ｍｇ（０．４％）","りんでろん注２０ｍｇ（０．４％）"
"リンデロン注２０ｍｇ（２％）","りんでろん注２０ｍｇ（２％）"
"リンデロン注２ｍｇ（０．４％）","りんでろん注２ｍｇ（０．４％）"
"リンデロン注４ｍｇ（０．４％）","りんでろん注４ｍｇ（０．４％）"
"リンデロン点眼・点耳・点鼻液０．１％","りんでろん点眼・点耳・点鼻液０．１％"
"リンデロン点眼液０．０１％","りんでろん点眼液０．０１％"
"リンデロン錠０．５ｍｇ","りんでろん錠０．５ｍｇ"
"リンパック透析剤ＴＡ１","りんぱっく透析剤ｔａ１"
"リンパック透析剤ＴＡ３","りんぱっく透析剤ｔａ３"
"リンパック透析剤ＴＡ５","りんぱっく透析剤ｔａ５"
"リンラキサー錠１２５ｍｇ","りんらきさー錠１２５ｍｇ"
"リンラキサー錠２５０ｍｇ","りんらきさー錠２５０ｍｇ"
"リンヴォック錠１５ｍｇ","りんゔぉっく錠１５ｍｇ"
"リンヴォック錠３０ｍｇ","りんゔぉっく錠３０ｍｇ"
"リンヴォック錠４５ｍｇ","りんゔぉっく錠４５ｍｇ"
"リンヴォック錠７．５ｍｇ","りんゔぉっく錠７．５ｍｇ"
"リン酸コデイン散１％","りん酸こでいん散１％"
"リン酸コデイン錠５ｍｇ","りん酸こでいん錠５ｍｇ"
"リン酸ジヒドロコデイン散１％","りん酸じひどろこでいん散１％"
"リン酸水素カルシウム","りん酸水素かるしうむ"
"リン酸２カリウム注２０ｍＥｑキット","りん酸２かりうむ注２０ｍｅｑきっと"
"リン酸Ｎａ補正液０．５ｍｍｏｌ／ｍＬ","りん酸ｎａ補正液０．５ｍｍｏｌ／ｍｌ"
"リーゼ錠１０ｍｇ","りーぜ錠１０ｍｇ"
"リーゼ錠５ｍｇ","りーぜ錠５ｍｇ"
"リーゼ顆粒１０％","りーぜ顆粒１０％"
"リーダイ配合錠","りーだい配合錠"
"リーバクト配合経口ゼリー","りーばくと配合経口ぜりー"
"リーバクト配合顆粒","りーばくと配合顆粒"
"リーマス錠１００","りーます錠１００"
"リーマス錠２００","りーます錠２００"
"ルコナック爪外用液５％","るこなっく爪外用液５％"
"ルジオミール錠１０ｍｇ","るじおみーる錠１０ｍｇ"
"ルジオミール錠２５ｍｇ","るじおみーる錠２５ｍｇ"
"ルセフィ錠２．５ｍｇ","るせふぃ錠２．５ｍｇ"
"ルセフィ錠５ｍｇ","るせふぃ錠５ｍｇ"
"ルセフィＯＤフィルム２．５ｍｇ","るせふぃｏｄふぃるむ２．５ｍｇ"
"ルセンティス硝子体内注射液１０ｍｇ／ｍＬ","るせんてぃす硝子体内注射液１０ｍｇ／ｍｌ"
"ルセンティス硝子体内注射用キット１０ｍｇ／ｍＬ","るせんてぃす硝子体内注射用きっと１０ｍｇ／ｍｌ"
"ルタテラ静注","るたてら静注"
"ルティナス腟錠１００ｍｇ","るてぃなす腟錠１００ｍｇ"
"ルテウム腟用坐剤４００ｍｇ","るてうむ腟用坐剤４００ｍｇ"
"ルテスデポー注","るてすでぽー注"
"ルトラール錠２ｍｇ","るとらーる錠２ｍｇ"
"ルナベル配合錠ＬＤ","るなべる配合錠ｌｄ"
"ルナベル配合錠ＵＬＤ","るなべる配合錠ｕｌｄ"
"ルネスタ錠１ｍｇ","るねすた錠１ｍｇ"
"ルネスタ錠２ｍｇ","るねすた錠２ｍｇ"
"ルネスタ錠３ｍｇ","るねすた錠３ｍｇ"
"ルパフィン錠１０ｍｇ","るぱふぃん錠１０ｍｇ"
"ルピアール坐剤１００","るぴあーる坐剤１００"
"ルピアール坐剤２５","るぴあーる坐剤２５"
"ルピアール坐剤５０","るぴあーる坐剤５０"
"ルプラック錠４ｍｇ","るぷらっく錠４ｍｇ"
"ルプラック錠８ｍｇ","るぷらっく錠８ｍｇ"
"ルボックス錠２５","るぼっくす錠２５"
"ルボックス錠５０","るぼっくす錠５０"
"ルボックス錠７５","るぼっくす錠７５"
"ルマケラス錠１２０ｍｇ","るまけらす錠１２０ｍｇ"
"ルミガン点眼液０．０３％","るみがん点眼液０．０３％"
"ルミセフ皮下注２１０ｍｇシリンジ","るみせふ皮下注２１０ｍｇしりんじ"
"ルムジェブ注カート","るむじぇぶ注かーと"
"ルムジェブ注ミリオペン","るむじぇぶ注みりおぺん"
"ルムジェブ注ミリオペンＨＤ","るむじぇぶ注みりおぺんｈｄ"
"ルムジェブ注１００単位／ｍＬ","るむじぇぶ注１００単位／ｍｌ"
"ルリクールＶＧ軟膏０．１２％","るりくーるｖｇ軟膏０．１２％"
"ルリコナゾールクリーム１％","るりこなぞーるくりーむ１％"
"ルリコナゾール軟膏１％","るりこなぞーる軟膏１％"
"ルリコンクリーム１％","るりこんくりーむ１％"
"ルリコン液１％","るりこん液１％"
"ルリコン軟膏１％","るりこん軟膏１％"
"ルリッド錠１５０","るりっど錠１５０"
"ル・エストロジェル０．０６％","る・えすとろじぇる０．０６％"
"ルーラン錠１６ｍｇ","るーらん錠１６ｍｇ"
"ルーラン錠４ｍｇ","るーらん錠４ｍｇ"
"ルーラン錠８ｍｇ","るーらん錠８ｍｇ"
"レイアタッツカプセル１５０ｍｇ","れいあたっつかぷせる１５０ｍｇ"
"レイアタッツカプセル２００ｍｇ","れいあたっつかぷせる２００ｍｇ"
"レイボー錠１００ｍｇ","れいぼー錠１００ｍｇ"
"レイボー錠５０ｍｇ","れいぼー錠５０ｍｇ"
"レカルブリオ配合点滴静注用","れかるぶりお配合点滴静注用"
"レキサルティ錠１ｍｇ","れきさるてぃ錠１ｍｇ"
"レキサルティ錠２ｍｇ","れきさるてぃ錠２ｍｇ"
"レキサルティＯＤ錠０．５ｍｇ","れきさるてぃｏｄ錠０．５ｍｇ"
"レキサルティＯＤ錠１ｍｇ","れきさるてぃｏｄ錠１ｍｇ"
"レキサルティＯＤ錠２ｍｇ","れきさるてぃｏｄ錠２ｍｇ"
"レキソタン細粒１％","れきそたん細粒１％"
"レキソタン錠１","れきそたん錠１"
"レキソタン錠２","れきそたん錠２"
"レキソタン錠５","れきそたん錠５"
"レキップ錠０．２５ｍｇ","れきっぷ錠０．２５ｍｇ"
"レキップ錠１ｍｇ","れきっぷ錠１ｍｇ"
"レキップ錠２ｍｇ","れきっぷ錠２ｍｇ"
"レキップＣＲ錠２ｍｇ","れきっぷｃｒ錠２ｍｇ"
"レキップＣＲ錠８ｍｇ","れきっぷｃｒ錠８ｍｇ"
"レギチーン注射液５ｍｇ","れぎちーん注射液５ｍｇ"
"レギュニール　ＨＣａ　１．５腹膜透析液","れぎゅにーる　ｈｃａ　１．５腹膜透析液"
"レギュニール　ＨＣａ　２．５腹膜透析液","れぎゅにーる　ｈｃａ　２．５腹膜透析液"
"レギュニール　ＨＣａ　４．２５腹膜透析液","れぎゅにーる　ｈｃａ　４．２５腹膜透析液"
"レギュニール　ＬＣａ　１．５腹膜透析液","れぎゅにーる　ｌｃａ　１．５腹膜透析液"
"レギュニール　ＬＣａ　２．５腹膜透析液","れぎゅにーる　ｌｃａ　２．５腹膜透析液"
"レギュニール　ＬＣａ　４．２５腹膜透析液","れぎゅにーる　ｌｃａ　４．２５腹膜透析液"
"レクサプロ錠１０ｍｇ","れくさぷろ錠１０ｍｇ"
"レクサプロ錠２０ｍｇ","れくさぷろ錠２０ｍｇ"
"レクシヴァ錠７００","れくしゔぁ錠７００"
"レクタブル２ｍｇ注腸フォーム１４回","れくたぶる２ｍｇ注腸ふぉーむ１４回"
"レクチゾール錠２５ｍｇ","れくちぞーる錠２５ｍｇ"
"レクビオ皮下注３００ｍｇシリンジ","れくびお皮下注３００ｍｇしりんじ"
"レグテクト錠３３３ｍｇ","れぐてくと錠３３３ｍｇ"
"レグナイト錠３００ｍｇ","れぐないと錠３００ｍｇ"
"レグパラ錠１２．５ｍｇ","れぐぱら錠１２．５ｍｇ"
"レグパラ錠２５ｍｇ","れぐぱら錠２５ｍｇ"
"レグパラ錠７５ｍｇ","れぐぱら錠７５ｍｇ"
"レケンビ点滴静注２００ｍｇ","れけんび点滴静注２００ｍｇ"
"レケンビ点滴静注５００ｍｇ","れけんび点滴静注５００ｍｇ"
"レコベル皮下注１２μｇペン","れこべる皮下注１２μｇぺん"
"レコベル皮下注３６μｇペン","れこべる皮下注３６μｇぺん"
"レコベル皮下注７２μｇペン","れこべる皮下注７２μｇぺん"
"レザルタス配合錠ＨＤ","れざるたす配合錠ｈｄ"
"レザルタス配合錠ＬＤ","れざるたす配合錠ｌｄ"
"レスカルミン注","れすかるみん注"
"レスキュラ点眼液０．１２％","れすきゅら点眼液０．１２％"
"レスタミンコーワクリーム１％","れすたみんこーわくりーむ１％"
"レスタミンコーワ錠１０ｍｇ","れすたみんこーわ錠１０ｍｇ"
"レスピア静注・経口液６０ｍｇ","れすぴあ静注・経口液６０ｍｇ"
"レスプレン錠２０ｍｇ","れすぷれん錠２０ｍｇ"
"レスプレン錠３０ｍｇ","れすぷれん錠３０ｍｇ"
"レスプレン錠５ｍｇ","れすぷれん錠５ｍｇ"
"レスポリックス配合顆粒","れすぽりっくす配合顆粒"
"レスミット錠２","れすみっと錠２"
"レスミット錠５","れすみっと錠５"
"レスリン錠２５","れすりん錠２５"
"レスリン錠５０","れすりん錠５０"
"レズロック錠２００ｍｇ","れずろっく錠２００ｍｇ"
"レゾルシン","れぞるしん"
"レダコートクリーム０．１％","れだこーとくりーむ０．１％"
"レダコート軟膏０．１％","れだこーと軟膏０．１％"
"レダコート錠４ｍｇ","れだこーと錠４ｍｇ"
"レダマイシンカプセル１５０ｍｇ","れだまいしんかぷせる１５０ｍｇ"
"レットヴィモカプセル４０ｍｇ","れっとゔぃもかぷせる４０ｍｇ"
"レットヴィモカプセル８０ｍｇ","れっとゔぃもかぷせる８０ｍｇ"
"レトロゾール錠２．５ｍｇ","れとろぞーる錠２．５ｍｇ"
"レトロビルカプセル１００ｍｇ","れとろびるかぷせる１００ｍｇ"
"レナジェル錠２５０ｍｇ","れなじぇる錠２５０ｍｇ"
"レナデックス錠２ｍｇ","れなでっくす錠２ｍｇ"
"レナデックス錠４ｍｇ","れなでっくす錠４ｍｇ"
"レナリドミドカプセル２．５ｍｇ","れなりどみどかぷせる２．５ｍｇ"
"レナリドミドカプセル５ｍｇ","れなりどみどかぷせる５ｍｇ"
"レナルチン腸溶錠１００ｍｇ","れなるちん腸溶錠１００ｍｇ"
"レニベース錠１０","れにべーす錠１０"
"レニベース錠２．５","れにべーす錠２．５"
"レニベース錠５","れにべーす錠５"
"レバチオ懸濁用ドライシロップ９００ｍｇ","ればちお懸濁用どらいしろっぷ９００ｍｇ"
"レバチオ錠２０ｍｇ","ればちお錠２０ｍｇ"
"レバチオＯＤフィルム２０ｍｇ","ればちおｏｄふぃるむ２０ｍｇ"
"レバミピド懸濁性点眼液２％","ればみぴど懸濁性点眼液２％"
"レバミピド錠１００ｍｇ","ればみぴど錠１００ｍｇ"
"レバミピド顆粒２０％","ればみぴど顆粒２０％"
"レバミピドＯＤ錠１００ｍｇ","ればみぴどｏｄ錠１００ｍｇ"
"レパグリニド錠０．２５ｍｇ","れぱぐりにど錠０．２５ｍｇ"
"レパグリニド錠０．５ｍｇ","れぱぐりにど錠０．５ｍｇ"
"レパーサ皮下注１４０ｍｇペン","れぱーさ皮下注１４０ｍｇぺん"
"レパーサ皮下注４２０ｍｇオートミニドーザー","れぱーさ皮下注４２０ｍｇおーとみにどーざー"
"レフィキシア静注用１０００","れふぃきしあ静注用１０００"
"レフィキシア静注用２０００","れふぃきしあ静注用２０００"
"レフィキシア静注用３０００","れふぃきしあ静注用３０００"
"レフィキシア静注用５００","れふぃきしあ静注用５００"
"レブコビ筋注２．４ｍｇ","れぶこび筋注２．４ｍｇ"
"レブラミドカプセル２．５ｍｇ","れぶらみどかぷせる２．５ｍｇ"
"レブラミドカプセル５ｍｇ","れぶらみどかぷせる５ｍｇ"
"レブロジル皮下注用２５ｍｇ","れぶろじる皮下注用２５ｍｇ"
"レブロジル皮下注用７５ｍｇ","れぶろじる皮下注用７５ｍｇ"
"レプチラーゼ注１単位","れぷちらーぜ注１単位"
"レプチラーゼ注２単位","れぷちらーぜ注２単位"
"レプリントン配合錠Ｌ１００","れぷりんとん配合錠ｌ１００"
"レプリントン配合錠Ｌ２５０","れぷりんとん配合錠ｌ２５０"
"レベスティブ皮下注用０．９５ｍｇ","れべすてぃぶ皮下注用０．９５ｍｇ"
"レベスティブ皮下注用３．８ｍｇ","れべすてぃぶ皮下注用３．８ｍｇ"
